user_id,path,channels,timestamps,conversion,revenue,persona,geo
user_7743,Influencer Networks > E-commerce Marketplaces > YouTube > TikTok > Instagram > Google Search > Programmatic Display,"['Influencer Networks', 'E-commerce Marketplaces', 'YouTube', 'TikTok', 'Instagram', 'Google Search', 'Programmatic Display']","['2023-03-22T08:50:17', '2023-03-25T08:50:17', '2023-03-27T16:50:17', '2023-03-29T21:50:17', '2023-03-31T09:50:17', '2023-04-01T12:50:17', '2023-04-01T20:50:17']",0,0.0,Premium Fitness Users,International
user_7745,Instagram,['Instagram'],['2023-12-11T02:26:41'],0,0.0,Impulse Buyers,Tier-1 Cities
user_7746,YouTube > Instagram,"['YouTube', 'Instagram']","['2023-10-24T04:44:10', '2023-10-27T01:44:10']",0,0.0,Gen-Z Trend Seekers,Tier-2 Cities
user_7747,Google Search > E-commerce Marketplaces > Google Search > Influencer Networks > Google Search > Programmatic Display > E-commerce Marketplaces > E-commerce Marketplaces,"['Google Search', 'E-commerce Marketplaces', 'Google Search', 'Influencer Networks', 'Google Search', 'Programmatic Display', 'E-commerce Marketplaces', 'E-commerce Marketplaces']","['2023-02-11T20:23:31', '2023-02-14T23:23:31', '2023-02-17T18:23:31', '2023-02-19T16:23:31', '2023-02-21T02:23:31', '2023-02-21T19:23:31', '2023-02-22T10:23:31', '2023-02-22T12:23:31']",0,0.0,Budget Parents,International
user_7748,Instagram > E-commerce Marketplaces > Programmatic Display > E-commerce Marketplaces > Google Search > TikTok > Influencer Networks,"['Instagram', 'E-commerce Marketplaces', 'Programmatic Display', 'E-commerce Marketplaces', 'Google Search', 'TikTok', 'Influencer Networks']","['2023-11-03T10:29:26', '2023-11-06T14:29:26', '2023-11-09T02:29:26', '2023-11-11T09:29:26', '2023-11-13T05:29:26', '2023-11-14T12:29:26', '2023-11-14T16:29:26']",1,1904.14,Budget Parents,Tier-1 Cities
user_775,E-commerce Marketplaces > Google Search > Google Search > E-commerce Marketplaces > E-commerce Marketplaces,"['E-commerce Marketplaces', 'Google Search', 'Google Search', 'E-commerce Marketplaces', 'E-commerce Marketplaces']","['2023-03-12T20:20:58', '2023-03-15T16:20:58', '2023-03-17T18:20:58', '2023-03-19T22:20:58', '2023-03-21T20:20:58']",0,0.0,Budget Parents,Tier-3 Cities
user_7750,YouTube > Instagram > Google Search > E-commerce Marketplaces > TikTok,"['YouTube', 'Instagram', 'Google Search', 'E-commerce Marketplaces', 'TikTok']","['2023-02-22T17:29:33', '2023-02-25T20:29:33', '2023-02-28T18:29:33', '2023-03-02T08:29:33', '2023-03-03T10:29:33']",0,0.0,Budget Parents,International
user_7751,Programmatic Display,['Programmatic Display'],['2023-04-25T09:27:03'],0,0.0,Impulse Buyers,Tier-1 Cities
user_7753,E-commerce Marketplaces > YouTube > E-commerce Marketplaces > Instagram > Influencer Networks > Instagram > Influencer Networks > Instagram > TikTok > Programmatic Display > Instagram > E-commerce Marketplaces > Instagram > TikTok > Programmatic Display > Google Search > E-commerce Marketplaces > YouTube > Instagram > YouTube > YouTube > E-commerce Marketplaces > TikTok > Influencer Networks > Influencer Networks > E-commerce Marketplaces > TikTok > Google Search > Programmatic Display > E-commerce Marketplaces > Programmatic Display > YouTube > Programmatic Display > Google Search > Programmatic Display > TikTok > Programmatic Display > Instagram > E-commerce Marketplaces > Influencer Networks > YouTube > Google Search > E-commerce Marketplaces,"['E-commerce Marketplaces', 'YouTube', 'E-commerce Marketplaces', 'Instagram', 'Influencer Networks', 'Instagram', 'Influencer Networks', 'Instagram', 'TikTok', 'Programmatic Display', 'Instagram', 'E-commerce Marketplaces', 'Instagram', 'TikTok', 'Programmatic Display', 'Google Search', 'E-commerce Marketplaces', 'YouTube', 'Instagram', 'YouTube', 'YouTube', 'E-commerce Marketplaces', 'TikTok', 'Influencer Networks', 'Influencer Networks', 'E-commerce Marketplaces', 'TikTok', 'Google Search', 'Programmatic Display', 'E-commerce Marketplaces', 'Programmatic Display', 'YouTube', 'Programmatic Display', 'Google Search', 'Programmatic Display', 'TikTok', 'Programmatic Display', 'Instagram', 'E-commerce Marketplaces', 'Influencer Networks', 'YouTube', 'Google Search', 'E-commerce Marketplaces']","['2023-06-20T19:44:28.019749', '2023-06-20T19:44:28.244249', '2023-06-20T19:44:28.415525', '2023-06-20T19:44:28.622377', '2023-06-20T19:44:28.869581', '2023-06-20T19:44:29.093565', '2023-06-20T19:44:29.280052', '2023-06-20T19:44:29.488291', '2023-06-20T19:44:29.698317', '2023-06-20T19:44:29.849769', '2023-06-20T19:44:30.061236', '2023-06-20T19:44:30.270357', '2023-06-20T19:44:30.447810', '2023-06-20T19:44:30.686119', '2023-06-20T19:44:30.846635', '2023-06-20T19:44:31.097407', '2023-06-20T19:44:31.281594', '2023-06-20T19:44:31.401739', '2023-06-20T19:44:31.617748', '2023-06-20T19:44:31.804092', '2023-06-20T19:44:32.099659', '2023-06-20T19:44:32.257336', '2023-06-20T19:44:32.415869', '2023-06-20T19:44:32.632392', '2023-06-20T19:44:32.816139', '2023-06-20T19:44:33.048455', '2023-06-20T19:44:33.262272', '2023-06-20T19:44:33.421861', '2023-06-20T19:44:33.646140', '2023-06-20T19:44:33.842157', '2023-06-20T19:44:34.066447', '2023-06-20T19:44:34.273342', '2023-06-20T19:44:34.402630', '2023-06-20T19:44:34.695151', '2023-06-20T19:44:34.804824', '2023-06-20T19:44:35.028402', '2023-06-20T19:44:35.251728', '2023-06-20T19:44:35.432403', '2023-06-20T19:44:35.697794', '2023-06-20T19:44:35.838838', '2023-06-20T19:44:36.004712', '2023-06-20T19:44:36.204791', '2023-06-20T19:44:36.458646']",0,0.0,Unknown,Tier-1 Cities
user_7754,YouTube,['YouTube'],['2023-10-06T12:15:25'],0,0.0,Impulse Buyers,Tier-2 Cities
user_7755,Programmatic Display > TikTok > Instagram > Instagram > TikTok,"['Programmatic Display', 'TikTok', 'Instagram', 'Instagram', 'TikTok']","['2023-03-18T22:15:44', '2023-03-21T20:15:44', '2023-03-24T14:15:44', '2023-03-26T08:15:44', '2023-03-27T14:15:44']",0,0.0,Impulse Buyers,Tier-1 Cities
user_7756,Instagram,['Instagram'],['2023-05-27T07:59:52'],0,0.0,Premium Fitness Users,Tier-1 Cities
user_7757,E-commerce Marketplaces > E-commerce Marketplaces > Google Search > Google Search > E-commerce Marketplaces > E-commerce Marketplaces > E-commerce Marketplaces > Influencer Networks > E-commerce Marketplaces,"['E-commerce Marketplaces', 'E-commerce Marketplaces', 'Google Search', 'Google Search', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'Influencer Networks', 'E-commerce Marketplaces']","['2023-08-20T13:37:56', '2023-08-23T22:37:56', '2023-08-26T16:37:56', '2023-08-28T14:37:56', '2023-08-30T10:37:56', '2023-08-31T09:37:56', '2023-09-01T03:37:56', '2023-09-01T08:37:56', '2023-09-01T14:37:56']",0,0.0,Budget Parents,International
user_7758,Google Search > E-commerce Marketplaces > Programmatic Display > Instagram > Programmatic Display > TikTok > YouTube > Influencer Networks > Instagram > Instagram > YouTube > Instagram > Instagram > YouTube > TikTok > YouTube > TikTok > TikTok > Programmatic Display > E-commerce Marketplaces > E-commerce Marketplaces > YouTube > Influencer Networks > Google Search > Influencer Networks > E-commerce Marketplaces > Influencer Networks > TikTok > Programmatic Display > Programmatic Display > Programmatic Display > Programmatic Display > Programmatic Display,"['Google Search', 'E-commerce Marketplaces', 'Programmatic Display', 'Instagram', 'Programmatic Display', 'TikTok', 'YouTube', 'Influencer Networks', 'Instagram', 'Instagram', 'YouTube', 'Instagram', 'Instagram', 'YouTube', 'TikTok', 'YouTube', 'TikTok', 'TikTok', 'Programmatic Display', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'YouTube', 'Influencer Networks', 'Google Search', 'Influencer Networks', 'E-commerce Marketplaces', 'Influencer Networks', 'TikTok', 'Programmatic Display', 'Programmatic Display', 'Programmatic Display', 'Programmatic Display', 'Programmatic Display']","['2023-01-10T01:29:31.040468', '2023-01-10T01:29:31.297512', '2023-01-10T01:29:31.437921', '2023-01-10T01:29:31.643055', '2023-01-10T01:29:31.856239', '2023-01-10T01:29:32.097090', '2023-01-10T01:29:32.269404', '2023-01-10T01:29:32.434354', '2023-01-10T01:29:32.652887', '2023-01-10T01:29:32.873931', '2023-01-10T01:29:33.090651', '2023-01-10T01:29:33.240627', '2023-01-10T01:29:33.419711', '2023-01-10T01:29:33.631330', '2023-01-10T01:29:33.818713', '2023-01-10T01:29:34.035380', '2023-01-10T01:29:34.246334', '2023-01-10T01:29:34.478396', '2023-01-10T01:29:34.645157', '2023-01-10T01:29:34.808082', '2023-01-10T01:29:35.031070', '2023-01-10T01:29:35.248513', '2023-01-10T01:29:35.417689', '2023-01-10T01:29:35.658232', '2023-01-10T01:29:35.890256', '2023-01-10T01:29:36.026301', '2023-01-10T01:29:36.270754', '2023-01-10T01:29:36.423562', '2023-01-10T01:29:36.635561', '2023-01-10T01:29:36.858797', '2023-01-10T01:29:37.087340', '2023-01-10T01:29:37.262636', '2023-01-10T01:29:37.420064']",0,0.0,Unknown,Tier-3 Cities
user_7759,Influencer Networks > TikTok > TikTok > TikTok > TikTok > YouTube > Programmatic Display > Influencer Networks > TikTok > Influencer Networks,"['Influencer Networks', 'TikTok', 'TikTok', 'TikTok', 'TikTok', 'YouTube', 'Programmatic Display', 'Influencer Networks', 'TikTok', 'Influencer Networks']","['2023-08-17T21:10:42', '2023-08-21T07:10:42', '2023-08-23T21:10:42', '2023-08-25T16:10:42', '2023-08-27T05:10:42', '2023-08-27T20:10:42', '2023-08-28T00:10:42', '2023-08-28T19:10:42', '2023-08-29T05:10:42', '2023-08-29T09:10:42']",0,0.0,Gen-Z Trend Seekers,Tier-1 Cities
user_776,Influencer Networks > Instagram > Instagram > Instagram > YouTube,"['Influencer Networks', 'Instagram', 'Instagram', 'Instagram', 'YouTube']","['2023-03-31T21:23:31', '2023-04-03T18:23:31', '2023-04-05T20:23:31', '2023-04-07T11:23:31', '2023-04-09T08:23:31']",0,0.0,Premium Fitness Users,International
user_7761,Google Search,['Google Search'],['2023-10-07T04:48:12'],0,0.0,Budget Parents,Tier-2 Cities
user_7762,Influencer Networks > YouTube > Instagram > Influencer Networks > YouTube > YouTube > Instagram,"['Influencer Networks', 'YouTube', 'Instagram', 'Influencer Networks', 'YouTube', 'YouTube', 'Instagram']","['2023-09-17T19:07:07', '2023-09-20T16:07:07', '2023-09-23T00:07:07', '2023-09-25T01:07:07', '2023-09-26T12:07:07', '2023-09-27T06:07:07', '2023-09-27T22:07:07']",0,0.0,Premium Fitness Users,Tier-3 Cities
user_7764,YouTube > Instagram > TikTok > TikTok > Google Search > Instagram > Instagram,"['YouTube', 'Instagram', 'TikTok', 'TikTok', 'Google Search', 'Instagram', 'Instagram']","['2023-05-28T07:23:01', '2023-05-30T20:23:01', '2023-06-02T09:23:01', '2023-06-03T23:23:01', '2023-06-05T13:23:01', '2023-06-06T18:23:01', '2023-06-07T07:23:01']",1,3265.5,Gen-Z Trend Seekers,Tier-3 Cities
user_7765,YouTube > Influencer Networks > Influencer Networks > YouTube > Influencer Networks > Instagram > Instagram > Influencer Networks > Influencer Networks > E-commerce Marketplaces,"['YouTube', 'Influencer Networks', 'Influencer Networks', 'YouTube', 'Influencer Networks', 'Instagram', 'Instagram', 'Influencer Networks', 'Influencer Networks', 'E-commerce Marketplaces']","['2023-03-11T21:35:49', '2023-03-14T14:35:49', '2023-03-17T12:35:49', '2023-03-19T11:35:49', '2023-03-20T15:35:49', '2023-03-21T07:35:49', '2023-03-21T18:35:49', '2023-03-22T04:35:49', '2023-03-22T16:35:49', '2023-03-22T18:35:49']",0,0.0,Premium Fitness Users,Tier-1 Cities
user_7766,YouTube > Instagram > Instagram > Instagram > Instagram > E-commerce Marketplaces > Instagram > TikTok > Programmatic Display > TikTok,"['YouTube', 'Instagram', 'Instagram', 'Instagram', 'Instagram', 'E-commerce Marketplaces', 'Instagram', 'TikTok', 'Programmatic Display', 'TikTok']","['2023-04-29T21:59:28', '2023-05-02T18:59:28', '2023-05-05T14:59:28', '2023-05-07T17:59:28', '2023-05-09T08:59:28', '2023-05-10T16:59:28', '2023-05-10T22:59:28', '2023-05-11T01:59:28', '2023-05-11T09:59:28', '2023-05-11T20:59:28']",1,3548.08,Impulse Buyers,Tier-2 Cities
user_7767,Instagram,['Instagram'],['2023-09-26T21:44:25'],0,0.0,Gen-Z Trend Seekers,International
user_7768,Influencer Networks > Influencer Networks > E-commerce Marketplaces > Influencer Networks > YouTube > YouTube > YouTube > TikTok,"['Influencer Networks', 'Influencer Networks', 'E-commerce Marketplaces', 'Influencer Networks', 'YouTube', 'YouTube', 'YouTube', 'TikTok']","['2023-10-02T11:57:45', '2023-10-05T09:57:45', '2023-10-07T13:57:45', '2023-10-09T11:57:45', '2023-10-11T03:57:45', '2023-10-12T11:57:45', '2023-10-13T01:57:45', '2023-10-13T05:57:45']",0,0.0,Premium Fitness Users,International
user_7769,Google Search > Google Search > Programmatic Display > Google Search > E-commerce Marketplaces > Instagram > Google Search > Programmatic Display,"['Google Search', 'Google Search', 'Programmatic Display', 'Google Search', 'E-commerce Marketplaces', 'Instagram', 'Google Search', 'Programmatic Display']","['2023-09-11T18:38:40', '2023-09-15T03:38:40', '2023-09-17T06:38:40', '2023-09-19T11:38:40', '2023-09-20T19:38:40', '2023-09-21T18:38:40', '2023-09-21T20:38:40', '2023-09-22T10:38:40']",0,0.0,Budget Parents,International
user_777,Programmatic Display > TikTok > TikTok > TikTok > Instagram > TikTok > YouTube > Instagram,"['Programmatic Display', 'TikTok', 'TikTok', 'TikTok', 'Instagram', 'TikTok', 'YouTube', 'Instagram']","['2023-02-24T22:29:26', '2023-02-27T18:29:26', '2023-03-02T06:29:26', '2023-03-03T21:29:26', '2023-03-04T23:29:26', '2023-03-06T10:29:26', '2023-03-06T11:29:26', '2023-03-06T22:29:26']",0,0.0,Impulse Buyers,Tier-3 Cities
user_7770,Instagram > TikTok > TikTok > TikTok > TikTok > TikTok > TikTok > TikTok,"['Instagram', 'TikTok', 'TikTok', 'TikTok', 'TikTok', 'TikTok', 'TikTok', 'TikTok']","['2023-11-12T22:34:46', '2023-11-16T04:34:46', '2023-11-18T18:34:46', '2023-11-20T07:34:46', '2023-11-21T10:34:46', '2023-11-22T10:34:46', '2023-11-22T12:34:46', '2023-11-23T00:34:46']",0,0.0,Impulse Buyers,International
user_7771,Programmatic Display > Instagram > E-commerce Marketplaces > Instagram > E-commerce Marketplaces > Instagram > E-commerce Marketplaces > E-commerce Marketplaces > YouTube,"['Programmatic Display', 'Instagram', 'E-commerce Marketplaces', 'Instagram', 'E-commerce Marketplaces', 'Instagram', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'YouTube']","['2023-05-06T00:25:06', '2023-05-09T09:25:06', '2023-05-12T03:25:06', '2023-05-14T13:25:06', '2023-05-16T03:25:06', '2023-05-16T20:25:06', '2023-05-17T10:25:06', '2023-05-18T01:25:06', '2023-05-18T07:25:06']",1,4386.9,Budget Parents,International
user_7772,YouTube > Instagram > Instagram,"['YouTube', 'Instagram', 'Instagram']","['2023-03-17T20:37:05', '2023-03-20T14:37:05', '2023-03-23T02:37:05']",0,0.0,Premium Fitness Users,Tier-1 Cities
user_7773,Google Search > Instagram > TikTok > TikTok > Programmatic Display > Programmatic Display,"['Google Search', 'Instagram', 'TikTok', 'TikTok', 'Programmatic Display', 'Programmatic Display']","['2023-02-23T17:41:11', '2023-02-26T18:41:11', '2023-02-28T23:41:11', '2023-03-02T15:41:11', '2023-03-04T02:41:11', '2023-03-05T04:41:11']",1,1124.01,Impulse Buyers,International
user_7775,E-commerce Marketplaces > E-commerce Marketplaces > E-commerce Marketplaces > Google Search > TikTok > Google Search,"['E-commerce Marketplaces', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'Google Search', 'TikTok', 'Google Search']","['2023-05-26T15:36:29', '2023-05-29T19:36:29', '2023-06-01T08:36:29', '2023-06-03T02:36:29', '2023-06-04T11:36:29', '2023-06-05T16:36:29']",0,0.0,Budget Parents,Tier-2 Cities
user_7776,Instagram > TikTok,"['Instagram', 'TikTok']","['2023-03-25T06:48:53', '2023-03-28T01:48:53']",0,0.0,Impulse Buyers,Tier-1 Cities
user_7778,TikTok > Instagram > TikTok,"['TikTok', 'Instagram', 'TikTok']","['2023-01-05T19:28:43', '2023-01-09T00:28:43', '2023-01-11T20:28:43']",1,993.24,Impulse Buyers,International
user_7779,Instagram > Instagram > Instagram > Instagram > TikTok > Influencer Networks > TikTok > Influencer Networks > Instagram,"['Instagram', 'Instagram', 'Instagram', 'Instagram', 'TikTok', 'Influencer Networks', 'TikTok', 'Influencer Networks', 'Instagram']","['2023-02-24T03:17:09', '2023-02-26T22:17:09', '2023-03-01T11:17:09', '2023-03-03T04:17:09', '2023-03-04T12:17:09', '2023-03-05T02:17:09', '2023-03-05T07:17:09', '2023-03-05T12:17:09', '2023-03-06T02:17:09']",0,0.0,Impulse Buyers,Tier-1 Cities
user_778,Influencer Networks > Instagram > Influencer Networks > E-commerce Marketplaces,"['Influencer Networks', 'Instagram', 'Influencer Networks', 'E-commerce Marketplaces']","['2023-05-25T16:34:58', '2023-05-28T06:34:58', '2023-05-30T14:34:58', '2023-06-01T11:34:58']",0,0.0,Gen-Z Trend Seekers,International
user_7780,Influencer Networks > Instagram > Instagram > Influencer Networks,"['Influencer Networks', 'Instagram', 'Instagram', 'Influencer Networks']","['2023-07-03T14:01:01', '2023-07-06T08:01:01', '2023-07-08T13:01:01', '2023-07-10T21:01:01']",0,0.0,Gen-Z Trend Seekers,International
user_7781,Influencer Networks > Programmatic Display > Influencer Networks > E-commerce Marketplaces > YouTube > Influencer Networks,"['Influencer Networks', 'Programmatic Display', 'Influencer Networks', 'E-commerce Marketplaces', 'YouTube', 'Influencer Networks']","['2023-08-28T16:54:55', '2023-08-31T07:54:55', '2023-09-02T18:54:55', '2023-09-05T01:54:55', '2023-09-06T19:54:55', '2023-09-07T20:54:55']",0,0.0,Gen-Z Trend Seekers,Tier-2 Cities
user_7782,Google Search > Instagram > TikTok > Instagram > TikTok > Instagram > Influencer Networks > Instagram > Instagram,"['Google Search', 'Instagram', 'TikTok', 'Instagram', 'TikTok', 'Instagram', 'Influencer Networks', 'Instagram', 'Instagram']","['2023-04-24T23:18:56', '2023-04-27T18:18:56', '2023-04-30T03:18:56', '2023-05-02T05:18:56', '2023-05-03T10:18:56', '2023-05-04T09:18:56', '2023-05-04T11:18:56', '2023-05-05T02:18:56', '2023-05-05T08:18:56']",1,4099.45,Gen-Z Trend Seekers,Tier-1 Cities
user_7783,Google Search > E-commerce Marketplaces > YouTube > E-commerce Marketplaces,"['Google Search', 'E-commerce Marketplaces', 'YouTube', 'E-commerce Marketplaces']","['2023-02-25T17:07:26', '2023-03-01T00:07:26', '2023-03-03T19:07:26', '2023-03-05T22:07:26']",0,0.0,Budget Parents,Tier-3 Cities
user_7784,Influencer Networks > E-commerce Marketplaces > Programmatic Display > YouTube > Instagram > E-commerce Marketplaces > YouTube > YouTube > YouTube > E-commerce Marketplaces > Instagram > Instagram > Programmatic Display > Influencer Networks > Google Search > E-commerce Marketplaces > Programmatic Display > YouTube > E-commerce Marketplaces > YouTube > Programmatic Display > YouTube > Influencer Networks > Influencer Networks > Instagram > Google Search > TikTok > TikTok > Instagram > Programmatic Display > YouTube > E-commerce Marketplaces > Instagram > TikTok > Influencer Networks > TikTok > Instagram > E-commerce Marketplaces > TikTok > E-commerce Marketplaces > TikTok > Programmatic Display > TikTok > Instagram,"['Influencer Networks', 'E-commerce Marketplaces', 'Programmatic Display', 'YouTube', 'Instagram', 'E-commerce Marketplaces', 'YouTube', 'YouTube', 'YouTube', 'E-commerce Marketplaces', 'Instagram', 'Instagram', 'Programmatic Display', 'Influencer Networks', 'Google Search', 'E-commerce Marketplaces', 'Programmatic Display', 'YouTube', 'E-commerce Marketplaces', 'YouTube', 'Programmatic Display', 'YouTube', 'Influencer Networks', 'Influencer Networks', 'Instagram', 'Google Search', 'TikTok', 'TikTok', 'Instagram', 'Programmatic Display', 'YouTube', 'E-commerce Marketplaces', 'Instagram', 'TikTok', 'Influencer Networks', 'TikTok', 'Instagram', 'E-commerce Marketplaces', 'TikTok', 'E-commerce Marketplaces', 'TikTok', 'Programmatic Display', 'TikTok', 'Instagram']","['2023-04-14T12:14:25.091443', '2023-04-14T12:14:25.214605', '2023-04-14T12:14:25.498533', '2023-04-14T12:14:25.636137', '2023-04-14T12:14:25.825043', '2023-04-14T12:14:26.015004', '2023-04-14T12:14:26.248340', '2023-04-14T12:14:26.490038', '2023-04-14T12:14:26.692958', '2023-04-14T12:14:26.853702', '2023-04-14T12:14:27.018720', '2023-04-14T12:14:27.223561', '2023-04-14T12:14:27.417895', '2023-04-14T12:14:27.656299', '2023-04-14T12:14:27.876648', '2023-04-14T12:14:28.003038', '2023-04-14T12:14:28.228148', '2023-04-14T12:14:28.406558', '2023-04-14T12:14:28.652318', '2023-04-14T12:14:28.887319', '2023-04-14T12:14:29.064244', '2023-04-14T12:14:29.274915', '2023-04-14T12:14:29.402304', '2023-04-14T12:14:29.679702', '2023-04-14T12:14:29.837608', '2023-04-14T12:14:30.042135', '2023-04-14T12:14:30.276464', '2023-04-14T12:14:30.431682', '2023-04-14T12:14:30.664614', '2023-04-14T12:14:30.887289', '2023-04-14T12:14:31.087051', '2023-04-14T12:14:31.277365', '2023-04-14T12:14:31.448824', '2023-04-14T12:14:31.620279', '2023-04-14T12:14:31.880834', '2023-04-14T12:14:32.067975', '2023-04-14T12:14:32.233362', '2023-04-14T12:14:32.405221', '2023-04-14T12:14:32.670607', '2023-04-14T12:14:32.821372', '2023-04-14T12:14:33.044784', '2023-04-14T12:14:33.296221', '2023-04-14T12:14:33.467392', '2023-04-14T12:14:33.624326']",0,0.0,Unknown,International
user_7785,YouTube > Instagram > TikTok > Programmatic Display > TikTok > TikTok > Influencer Networks,"['YouTube', 'Instagram', 'TikTok', 'Programmatic Display', 'TikTok', 'TikTok', 'Influencer Networks']","['2023-01-06T05:06:42', '2023-01-09T03:06:42', '2023-01-12T00:06:42', '2023-01-13T20:06:42', '2023-01-15T18:06:42', '2023-01-16T18:06:42', '2023-01-17T06:06:42']",0,0.0,Impulse Buyers,Tier-3 Cities
user_7786,E-commerce Marketplaces > E-commerce Marketplaces > Influencer Networks > Google Search,"['E-commerce Marketplaces', 'E-commerce Marketplaces', 'Influencer Networks', 'Google Search']","['2023-07-29T10:08:42', '2023-08-01T03:08:42', '2023-08-03T07:08:42', '2023-08-05T15:08:42']",0,0.0,Budget Parents,Tier-3 Cities
user_7787,Influencer Networks > TikTok > Programmatic Display > Instagram > TikTok > Instagram > Instagram > Instagram > E-commerce Marketplaces > YouTube > YouTube > Programmatic Display > E-commerce Marketplaces > Programmatic Display > YouTube > Google Search > Programmatic Display > YouTube > Google Search > Influencer Networks > YouTube > TikTok > YouTube > TikTok > Google Search > Instagram > Instagram,"['Influencer Networks', 'TikTok', 'Programmatic Display', 'Instagram', 'TikTok', 'Instagram', 'Instagram', 'Instagram', 'E-commerce Marketplaces', 'YouTube', 'YouTube', 'Programmatic Display', 'E-commerce Marketplaces', 'Programmatic Display', 'YouTube', 'Google Search', 'Programmatic Display', 'YouTube', 'Google Search', 'Influencer Networks', 'YouTube', 'TikTok', 'YouTube', 'TikTok', 'Google Search', 'Instagram', 'Instagram']","['2023-01-19T18:57:14.026857', '2023-01-19T18:57:14.291264', '2023-01-19T18:57:14.479950', '2023-01-19T18:57:14.655723', '2023-01-19T18:57:14.813973', '2023-01-19T18:57:15.007385', '2023-01-19T18:57:15.288585', '2023-01-19T18:57:15.415912', '2023-01-19T18:57:15.688256', '2023-01-19T18:57:15.808042', '2023-01-19T18:57:16.082538', '2023-01-19T18:57:16.252151', '2023-01-19T18:57:16.450117', '2023-01-19T18:57:16.699240', '2023-01-19T18:57:16.827839', '2023-01-19T18:57:17.004348', '2023-01-19T18:57:17.213707', '2023-01-19T18:57:17.407811', '2023-01-19T18:57:17.609225', '2023-01-19T18:57:17.861736', '2023-01-19T18:57:18.041825', '2023-01-19T18:57:18.229148', '2023-01-19T18:57:18.469461', '2023-01-19T18:57:18.628190', '2023-01-19T18:57:18.852346', '2023-01-19T18:57:19.055535', '2023-01-19T18:57:19.222640']",0,0.0,Unknown,International
user_7788,YouTube > Google Search > Google Search > Instagram > E-commerce Marketplaces > E-commerce Marketplaces > Google Search > Influencer Networks > E-commerce Marketplaces,"['YouTube', 'Google Search', 'Google Search', 'Instagram', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'Google Search', 'Influencer Networks', 'E-commerce Marketplaces']","['2023-06-02T23:21:37', '2023-06-05T22:21:37', '2023-06-07T23:21:37', '2023-06-10T03:21:37', '2023-06-11T18:21:37', '2023-06-13T04:21:37', '2023-06-13T09:21:37', '2023-06-14T06:21:37', '2023-06-14T15:21:37']",0,0.0,Budget Parents,Tier-2 Cities
user_7789,TikTok > Influencer Networks > Instagram > Influencer Networks > Instagram > Programmatic Display > TikTok,"['TikTok', 'Influencer Networks', 'Instagram', 'Influencer Networks', 'Instagram', 'Programmatic Display', 'TikTok']","['2023-06-23T20:50:10', '2023-06-27T01:50:10', '2023-06-29T22:50:10', '2023-07-02T08:50:10', '2023-07-04T05:50:10', '2023-07-05T13:50:10', '2023-07-05T19:50:10']",0,0.0,Gen-Z Trend Seekers,Tier-3 Cities
user_779,Instagram > Instagram > Google Search > TikTok > Programmatic Display > Programmatic Display > Influencer Networks > Instagram,"['Instagram', 'Instagram', 'Google Search', 'TikTok', 'Programmatic Display', 'Programmatic Display', 'Influencer Networks', 'Instagram']","['2023-09-11T23:13:13', '2023-09-15T00:13:13', '2023-09-17T18:13:13', '2023-09-19T12:13:13', '2023-09-21T07:13:13', '2023-09-21T22:13:13', '2023-09-22T15:13:13', '2023-09-23T08:13:13']",0,0.0,Gen-Z Trend Seekers,Tier-2 Cities
user_7790,Google Search > YouTube > Influencer Networks > YouTube,"['Google Search', 'YouTube', 'Influencer Networks', 'YouTube']","['2023-05-07T01:16:42', '2023-05-09T18:16:42', '2023-05-12T02:16:42', '2023-05-13T16:16:42']",1,10763.89,Premium Fitness Users,Tier-2 Cities
user_7791,Programmatic Display > Google Search > TikTok > E-commerce Marketplaces,"['Programmatic Display', 'Google Search', 'TikTok', 'E-commerce Marketplaces']","['2023-10-14T05:01:56', '2023-10-17T06:01:56', '2023-10-19T12:01:56', '2023-10-21T20:01:56']",0,0.0,Budget Parents,International
user_7792,Google Search > Google Search > TikTok > YouTube > E-commerce Marketplaces > E-commerce Marketplaces > TikTok,"['Google Search', 'Google Search', 'TikTok', 'YouTube', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'TikTok']","['2023-03-13T14:04:55', '2023-03-16T19:04:55', '2023-03-19T09:04:55', '2023-03-21T00:04:55', '2023-03-22T13:04:55', '2023-03-23T09:04:55', '2023-03-23T17:04:55']",0,0.0,Budget Parents,International
user_7793,Instagram > Influencer Networks > Instagram,"['Instagram', 'Influencer Networks', 'Instagram']","['2023-10-06T14:03:45', '2023-10-09T21:03:45', '2023-10-12T11:03:45']",0,0.0,Gen-Z Trend Seekers,International
user_7794,Google Search,['Google Search'],['2023-04-09T19:23:29'],0,0.0,Budget Parents,Tier-2 Cities
user_7795,Influencer Networks > Instagram > YouTube > Influencer Networks > YouTube,"['Influencer Networks', 'Instagram', 'YouTube', 'Influencer Networks', 'YouTube']","['2023-10-01T07:22:20', '2023-10-04T05:22:20', '2023-10-07T01:22:20', '2023-10-09T01:22:20', '2023-10-10T13:22:20']",0,0.0,Premium Fitness Users,Tier-1 Cities
